CenterPos,HKU9,Eidolon_helvum,Alternate,Alternate_ID,Query
21901,0.06,-0.04,-0.25,Pteropus_rufus,Rousettus_madagascariensis
21921,0.05,-0.08,-0.14,Pteropus_rufus,Rousettus_madagascariensis
21941,0.02,0,-0.19,Pteropus_rufus,Rousettus_madagascariensis
21961,0.12,0.03,-0.24,Pteropus_rufus,Rousettus_madagascariensis
21981,0.18,0.18,-0.08,Pteropus_rufus,Rousettus_madagascariensis
22001,0.16,0.24,-0.06,Pteropus_rufus,Rousettus_madagascariensis
22021,0.12,0.26,-0.09,Pteropus_rufus,Rousettus_madagascariensis
22041,0.17,0.24,-0.05,Pteropus_rufus,Rousettus_madagascariensis
22061,0.09,0.11,-0.16,Pteropus_rufus,Rousettus_madagascariensis
22081,0.02,0.13,-0.13,Pteropus_rufus,Rousettus_madagascariensis
22101,0.07,0.11,-0.02,Pteropus_rufus,Rousettus_madagascariensis
22121,0.11,0.19,-0.08,Pteropus_rufus,Rousettus_madagascariensis
22141,0.11,0.12,-0.24,Pteropus_rufus,Rousettus_madagascariensis
22161,0.11,0.19,-0.15,Pteropus_rufus,Rousettus_madagascariensis
22181,0.06,0.18,-0.37,Pteropus_rufus,Rousettus_madagascariensis
22201,0.06,0.18,-0.37,Pteropus_rufus,Rousettus_madagascariensis
22221,0.06,0.18,-0.37,Pteropus_rufus,Rousettus_madagascariensis
22241,-0.23,-0.12,-2.63,Pteropus_rufus,Rousettus_madagascariensis
22261,-0.38,0.05,-2.08,Pteropus_rufus,Rousettus_madagascariensis
22281,-0.05,0.27,-1.46,Pteropus_rufus,Rousettus_madagascariensis
22301,-0.17,0.13,-1.46,Pteropus_rufus,Rousettus_madagascariensis
22321,-0.04,0.08,-0.66,Pteropus_rufus,Rousettus_madagascariensis
22341,0.07,0.19,-0.33,Pteropus_rufus,Rousettus_madagascariensis
22361,0.16,0.25,-0.1,Pteropus_rufus,Rousettus_madagascariensis
22381,0.24,0.37,-0.07,Pteropus_rufus,Rousettus_madagascariensis
22401,0.28,0.43,-0.13,Pteropus_rufus,Rousettus_madagascariensis
22421,0.15,0.35,-0.19,Pteropus_rufus,Rousettus_madagascariensis
22441,0.13,0.28,-0.18,Pteropus_rufus,Rousettus_madagascariensis
22461,0.15,0.3,-0.18,Pteropus_rufus,Rousettus_madagascariensis
22481,0.06,0.18,-0.27,Pteropus_rufus,Rousettus_madagascariensis
22501,0.2,0.23,-0.2,Pteropus_rufus,Rousettus_madagascariensis
22521,0.08,0.18,-0.49,Pteropus_rufus,Rousettus_madagascariensis
22541,0.15,0.22,-0.46,Pteropus_rufus,Rousettus_madagascariensis
22561,0.18,0.2,-0.51,Pteropus_rufus,Rousettus_madagascariensis
22581,0.11,0.07,-0.34,Pteropus_rufus,Rousettus_madagascariensis
22601,0.11,-0.13,-0.37,Pteropus_rufus,Rousettus_madagascariensis
22621,0.29,0.15,-0.12,Pteropus_rufus,Rousettus_madagascariensis
22641,0.39,0.25,0.04,Pteropus_rufus,Rousettus_madagascariensis
22661,0.43,0.32,-0.02,Pteropus_rufus,Rousettus_madagascariensis
22681,0.49,0.37,0.13,Pteropus_rufus,Rousettus_madagascariensis
22701,0.49,0.38,0.13,Pteropus_rufus,Rousettus_madagascariensis
22721,0.53,0.44,0.21,Pteropus_rufus,Rousettus_madagascariensis
22741,0.56,0.44,0.29,Pteropus_rufus,Rousettus_madagascariensis
22761,0.54,0.47,0.27,Pteropus_rufus,Rousettus_madagascariensis
22781,0.54,0.49,0.17,Pteropus_rufus,Rousettus_madagascariensis
22801,0.52,0.49,0.18,Pteropus_rufus,Rousettus_madagascariensis
22821,0.47,0.35,0.03,Pteropus_rufus,Rousettus_madagascariensis
22841,0.45,0.39,0,Pteropus_rufus,Rousettus_madagascariensis
22861,0.45,0.26,0.06,Pteropus_rufus,Rousettus_madagascariensis
22881,0.41,0.27,-0.08,Pteropus_rufus,Rousettus_madagascariensis
22901,0.33,0.18,-0.38,Pteropus_rufus,Rousettus_madagascariensis
22921,0.35,0.1,-0.61,Pteropus_rufus,Rousettus_madagascariensis
22941,0.26,0.13,-0.58,Pteropus_rufus,Rousettus_madagascariensis
22961,0.16,0,-0.95,Pteropus_rufus,Rousettus_madagascariensis
22981,0.25,0.09,-0.77,Pteropus_rufus,Rousettus_madagascariensis
23001,0.27,0.14,-0.51,Pteropus_rufus,Rousettus_madagascariensis
23021,0.33,0.37,-0.21,Pteropus_rufus,Rousettus_madagascariensis
23041,0.33,0.43,-0.15,Pteropus_rufus,Rousettus_madagascariensis
23061,0.37,0.5,-0.03,Pteropus_rufus,Rousettus_madagascariensis
23081,0.33,0.43,-0.01,Pteropus_rufus,Rousettus_madagascariensis
23101,0.34,0.52,0.15,Pteropus_rufus,Rousettus_madagascariensis
23121,0.32,0.52,0.23,Pteropus_rufus,Rousettus_madagascariensis
23141,0.27,0.49,0.18,Pteropus_rufus,Rousettus_madagascariensis
23161,0.23,0.52,0.19,Pteropus_rufus,Rousettus_madagascariensis
23181,0.13,0.38,0.14,Pteropus_rufus,Rousettus_madagascariensis
23201,0.17,0.47,0.19,Pteropus_rufus,Rousettus_madagascariensis
23221,0.13,0.43,0.13,Pteropus_rufus,Rousettus_madagascariensis
23241,0.03,0.4,0.12,Pteropus_rufus,Rousettus_madagascariensis
23261,-0.11,0.31,0.05,Pteropus_rufus,Rousettus_madagascariensis
23281,-0.05,0.39,0.07,Pteropus_rufus,Rousettus_madagascariensis
23301,0.03,0.38,0.06,Pteropus_rufus,Rousettus_madagascariensis
23321,-0.02,0.38,-0.01,Pteropus_rufus,Rousettus_madagascariensis
23341,-0.04,0.41,-0.05,Pteropus_rufus,Rousettus_madagascariensis
23361,0.13,0.45,0.09,Pteropus_rufus,Rousettus_madagascariensis
23381,0.29,0.53,0.11,Pteropus_rufus,Rousettus_madagascariensis
23401,0.29,0.47,-0.02,Pteropus_rufus,Rousettus_madagascariensis
23421,0.33,0.46,-0.07,Pteropus_rufus,Rousettus_madagascariensis
23441,0.39,0.4,-0.03,Pteropus_rufus,Rousettus_madagascariensis
23461,0.48,0.48,0.01,Pteropus_rufus,Rousettus_madagascariensis
23481,0.5,0.49,-0.01,Pteropus_rufus,Rousettus_madagascariensis
23501,0.45,0.38,-0.13,Pteropus_rufus,Rousettus_madagascariensis
23521,0.41,0.37,0,Pteropus_rufus,Rousettus_madagascariensis
23541,0.47,0.39,0.01,Pteropus_rufus,Rousettus_madagascariensis
23561,0.42,0.33,-0.17,Pteropus_rufus,Rousettus_madagascariensis
23581,0.39,0.35,-0.16,Pteropus_rufus,Rousettus_madagascariensis
23601,0.44,0.4,0.04,Pteropus_rufus,Rousettus_madagascariensis
23621,0.52,0.42,0.14,Pteropus_rufus,Rousettus_madagascariensis
23641,0.55,0.49,0.13,Pteropus_rufus,Rousettus_madagascariensis
23661,0.53,0.53,0.19,Pteropus_rufus,Rousettus_madagascariensis
23681,0.59,0.61,0.27,Pteropus_rufus,Rousettus_madagascariensis
23701,0.58,0.66,0.33,Pteropus_rufus,Rousettus_madagascariensis
23721,0.65,0.69,0.35,Pteropus_rufus,Rousettus_madagascariensis
23741,0.66,0.71,0.41,Pteropus_rufus,Rousettus_madagascariensis
23761,0.66,0.71,0.48,Pteropus_rufus,Rousettus_madagascariensis
23781,0.63,0.67,0.46,Pteropus_rufus,Rousettus_madagascariensis
23801,0.56,0.64,0.32,Pteropus_rufus,Rousettus_madagascariensis
23821,0.48,0.63,0.27,Pteropus_rufus,Rousettus_madagascariensis
23841,0.46,0.6,0.24,Pteropus_rufus,Rousettus_madagascariensis
23861,0.39,0.58,0.12,Pteropus_rufus,Rousettus_madagascariensis
23881,0.28,0.56,0.16,Pteropus_rufus,Rousettus_madagascariensis
23901,0.32,0.58,0.24,Pteropus_rufus,Rousettus_madagascariensis
23921,0.28,0.54,0.16,Pteropus_rufus,Rousettus_madagascariensis
23941,0.26,0.52,0,Pteropus_rufus,Rousettus_madagascariensis
23961,0.35,0.59,0,Pteropus_rufus,Rousettus_madagascariensis
23981,0.42,0.65,0.18,Pteropus_rufus,Rousettus_madagascariensis
24001,0.54,0.65,0.35,Pteropus_rufus,Rousettus_madagascariensis
24021,0.57,0.67,0.39,Pteropus_rufus,Rousettus_madagascariensis
24041,0.59,0.69,0.32,Pteropus_rufus,Rousettus_madagascariensis
24061,0.68,0.67,0.4,Pteropus_rufus,Rousettus_madagascariensis
24081,0.73,0.63,0.43,Pteropus_rufus,Rousettus_madagascariensis
24101,0.77,0.65,0.47,Pteropus_rufus,Rousettus_madagascariensis
24121,0.76,0.69,0.47,Pteropus_rufus,Rousettus_madagascariensis
24141,0.74,0.69,0.53,Pteropus_rufus,Rousettus_madagascariensis
24161,0.71,0.69,0.51,Pteropus_rufus,Rousettus_madagascariensis
24181,0.7,0.69,0.44,Pteropus_rufus,Rousettus_madagascariensis
24201,0.68,0.73,0.44,Pteropus_rufus,Rousettus_madagascariensis
24221,0.68,0.72,0.46,Pteropus_rufus,Rousettus_madagascariensis
24241,0.67,0.7,0.54,Pteropus_rufus,Rousettus_madagascariensis
24261,0.66,0.72,0.52,Pteropus_rufus,Rousettus_madagascariensis
24281,0.65,0.73,0.53,Pteropus_rufus,Rousettus_madagascariensis
24301,0.59,0.73,0.51,Pteropus_rufus,Rousettus_madagascariensis
24321,0.59,0.7,0.52,Pteropus_rufus,Rousettus_madagascariensis
24341,0.61,0.7,0.55,Pteropus_rufus,Rousettus_madagascariensis
24361,0.65,0.69,0.59,Pteropus_rufus,Rousettus_madagascariensis
24381,0.64,0.69,0.6,Pteropus_rufus,Rousettus_madagascariensis
24401,0.63,0.67,0.53,Pteropus_rufus,Rousettus_madagascariensis
24421,0.65,0.7,0.5,Pteropus_rufus,Rousettus_madagascariensis
24441,0.65,0.68,0.49,Pteropus_rufus,Rousettus_madagascariensis
24461,0.64,0.67,0.49,Pteropus_rufus,Rousettus_madagascariensis
24481,0.61,0.66,0.47,Pteropus_rufus,Rousettus_madagascariensis
24501,0.64,0.67,0.43,Pteropus_rufus,Rousettus_madagascariensis
24521,0.67,0.71,0.42,Pteropus_rufus,Rousettus_madagascariensis
24541,0.69,0.73,0.4,Pteropus_rufus,Rousettus_madagascariensis
24561,0.69,0.73,0.4,Pteropus_rufus,Rousettus_madagascariensis
24581,0.71,0.75,0.3,Pteropus_rufus,Rousettus_madagascariensis
24601,0.72,0.78,0.42,Pteropus_rufus,Rousettus_madagascariensis
24621,0.73,0.79,0.46,Pteropus_rufus,Rousettus_madagascariensis
24641,0.75,0.8,0.47,Pteropus_rufus,Rousettus_madagascariensis
24661,0.74,0.81,0.43,Pteropus_rufus,Rousettus_madagascariensis
24681,0.76,0.83,0.4,Pteropus_rufus,Rousettus_madagascariensis
24701,0.76,0.85,0.42,Pteropus_rufus,Rousettus_madagascariensis
24721,0.72,0.82,0.48,Pteropus_rufus,Rousettus_madagascariensis
24741,0.69,0.78,0.51,Pteropus_rufus,Rousettus_madagascariensis
24761,0.69,0.78,0.51,Pteropus_rufus,Rousettus_madagascariensis
24781,0.66,0.76,0.56,Pteropus_rufus,Rousettus_madagascariensis
24801,0.62,0.74,0.51,Pteropus_rufus,Rousettus_madagascariensis
24821,0.57,0.7,0.46,Pteropus_rufus,Rousettus_madagascariensis
24841,0.52,0.69,0.39,Pteropus_rufus,Rousettus_madagascariensis
24861,0.52,0.69,0.4,Pteropus_rufus,Rousettus_madagascariensis
24881,0.47,0.67,0.24,Pteropus_rufus,Rousettus_madagascariensis
24901,0.42,0.62,0.22,Pteropus_rufus,Rousettus_madagascariensis
24921,0.43,0.65,0.17,Pteropus_rufus,Rousettus_madagascariensis
24941,0.45,0.62,0.01,Pteropus_rufus,Rousettus_madagascariensis
24961,0.36,0.63,-0.27,Pteropus_rufus,Rousettus_madagascariensis
24981,0.46,0.66,-0.4,Pteropus_rufus,Rousettus_madagascariensis
25001,0.49,0.68,-0.6,Pteropus_rufus,Rousettus_madagascariensis
25021,0.49,0.68,-0.68,Pteropus_rufus,Rousettus_madagascariensis
25041,0.45,0.71,-0.66,Pteropus_rufus,Rousettus_madagascariensis
25061,0.43,0.69,-0.8,Pteropus_rufus,Rousettus_madagascariensis
25081,0.42,0.71,-0.33,Pteropus_rufus,Rousettus_madagascariensis
25101,0.46,0.7,-0.43,Pteropus_rufus,Rousettus_madagascariensis
25121,0.5,0.69,-0.33,Pteropus_rufus,Rousettus_madagascariensis
25141,0.49,0.76,-0.16,Pteropus_rufus,Rousettus_madagascariensis
25161,0.55,0.7,0.03,Pteropus_rufus,Rousettus_madagascariensis
25181,0.5,0.69,0.13,Pteropus_rufus,Rousettus_madagascariensis
25201,0.51,0.64,0.23,Pteropus_rufus,Rousettus_madagascariensis
25221,0.56,0.65,0.28,Pteropus_rufus,Rousettus_madagascariensis
25241,0.61,0.64,0.35,Pteropus_rufus,Rousettus_madagascariensis
25261,0.58,0.67,0.33,Pteropus_rufus,Rousettus_madagascariensis
25281,0.63,0.68,0.34,Pteropus_rufus,Rousettus_madagascariensis
25301,0.63,0.73,0.44,Pteropus_rufus,Rousettus_madagascariensis
25321,0.61,0.76,0.41,Pteropus_rufus,Rousettus_madagascariensis
25341,0.62,0.78,0.4,Pteropus_rufus,Rousettus_madagascariensis
25361,0.57,0.83,0.35,Pteropus_rufus,Rousettus_madagascariensis
25381,0.55,0.83,0.29,Pteropus_rufus,Rousettus_madagascariensis
25401,0.52,0.86,0.28,Pteropus_rufus,Rousettus_madagascariensis
25421,0.48,0.88,0.26,Pteropus_rufus,Rousettus_madagascariensis
25441,0.46,0.9,0.17,Pteropus_rufus,Rousettus_madagascariensis
25461,0.46,0.87,0.16,Pteropus_rufus,Rousettus_madagascariensis
25481,0.39,0.86,0.11,Pteropus_rufus,Rousettus_madagascariensis
25501,0.38,0.84,-0.09,Pteropus_rufus,Rousettus_madagascariensis
25521,0.22,0.85,-0.26,Pteropus_rufus,Rousettus_madagascariensis
25541,0.01,0.84,-0.31,Pteropus_rufus,Rousettus_madagascariensis
25561,-0.05,0.83,-0.6,Pteropus_rufus,Rousettus_madagascariensis
25581,0.05,0.85,-0.42,Pteropus_rufus,Rousettus_madagascariensis
25601,-0.02,0.85,-0.7,Pteropus_rufus,Rousettus_madagascariensis
25621,0.06,0.87,-0.92,Pteropus_rufus,Rousettus_madagascariensis
25641,0.08,0.87,-0.76,Pteropus_rufus,Rousettus_madagascariensis
25661,0.15,0.91,-0.72,Pteropus_rufus,Rousettus_madagascariensis
25681,0.2,0.91,-0.67,Pteropus_rufus,Rousettus_madagascariensis
25701,0.2,0.91,-0.63,Pteropus_rufus,Rousettus_madagascariensis
25721,0.18,0.91,-0.42,Pteropus_rufus,Rousettus_madagascariensis
25741,0.23,0.9,-0.37,Pteropus_rufus,Rousettus_madagascariensis
25761,0.23,0.9,-0.16,Pteropus_rufus,Rousettus_madagascariensis
25781,0.09,0.9,-0.13,Pteropus_rufus,Rousettus_madagascariensis
25801,0.22,0.9,0,Pteropus_rufus,Rousettus_madagascariensis
25821,0.24,0.9,0.07,Pteropus_rufus,Rousettus_madagascariensis
25841,0.17,0.9,0,Pteropus_rufus,Rousettus_madagascariensis
25861,0.19,0.91,0.1,Pteropus_rufus,Rousettus_madagascariensis
25881,0.08,0.92,0.22,Pteropus_rufus,Rousettus_madagascariensis
25901,0.05,0.91,0.22,Pteropus_rufus,Rousettus_madagascariensis
25921,0.2,0.91,0.23,Pteropus_rufus,Rousettus_madagascariensis
25941,0.19,0.93,0.2,Pteropus_rufus,Rousettus_madagascariensis
25961,0.25,0.94,0.2,Pteropus_rufus,Rousettus_madagascariensis
25981,0.36,0.94,0.27,Pteropus_rufus,Rousettus_madagascariensis
26001,0.41,0.95,0.37,Pteropus_rufus,Rousettus_madagascariensis
26021,0.39,0.96,0.41,Pteropus_rufus,Rousettus_madagascariensis
26041,0.45,0.95,0.46,Pteropus_rufus,Rousettus_madagascariensis
26061,0.47,0.95,0.42,Pteropus_rufus,Rousettus_madagascariensis
26081,0.49,0.95,0.27,Pteropus_rufus,Rousettus_madagascariensis
26101,0.59,0.96,0.26,Pteropus_rufus,Rousettus_madagascariensis
26121,0.56,0.96,0.14,Pteropus_rufus,Rousettus_madagascariensis
26141,0.56,0.95,0.22,Pteropus_rufus,Rousettus_madagascariensis
26161,0.53,0.95,0.2,Pteropus_rufus,Rousettus_madagascariensis
26181,0.55,0.95,0.15,Pteropus_rufus,Rousettus_madagascariensis
26201,0.49,0.94,0.08,Pteropus_rufus,Rousettus_madagascariensis
26221,0.52,0.92,0.05,Pteropus_rufus,Rousettus_madagascariensis
26241,0.5,0.91,0.03,Pteropus_rufus,Rousettus_madagascariensis
26261,0.5,0.87,0.03,Pteropus_rufus,Rousettus_madagascariensis
26281,0.55,0.86,0.12,Pteropus_rufus,Rousettus_madagascariensis
26301,0.53,0.85,0.24,Pteropus_rufus,Rousettus_madagascariensis
26321,0.54,0.86,0.37,Pteropus_rufus,Rousettus_madagascariensis
26341,0.54,0.83,0.25,Pteropus_rufus,Rousettus_madagascariensis
26361,0.58,0.8,0.26,Pteropus_rufus,Rousettus_madagascariensis
26381,0.53,0.75,0.2,Pteropus_rufus,Rousettus_madagascariensis
26401,0.6,0.77,0.23,Pteropus_rufus,Rousettus_madagascariensis
26421,0.6,0.78,0.29,Pteropus_rufus,Rousettus_madagascariensis
26441,0.62,0.79,0.31,Pteropus_rufus,Rousettus_madagascariensis
26461,0.65,0.83,0.44,Pteropus_rufus,Rousettus_madagascariensis
26481,0.63,0.83,0.48,Pteropus_rufus,Rousettus_madagascariensis
26501,0.61,0.82,0.48,Pteropus_rufus,Rousettus_madagascariensis
26521,0.6,0.83,0.47,Pteropus_rufus,Rousettus_madagascariensis
26541,0.63,0.85,0.54,Pteropus_rufus,Rousettus_madagascariensis
26561,0.63,0.86,0.58,Pteropus_rufus,Rousettus_madagascariensis
26581,0.68,0.9,0.59,Pteropus_rufus,Rousettus_madagascariensis
26601,0.65,0.89,0.56,Pteropus_rufus,Rousettus_madagascariensis
26621,0.66,0.9,0.58,Pteropus_rufus,Rousettus_madagascariensis
26641,0.67,0.89,0.6,Pteropus_rufus,Rousettus_madagascariensis
26661,0.66,0.89,0.56,Pteropus_rufus,Rousettus_madagascariensis
26681,0.69,0.87,0.58,Pteropus_rufus,Rousettus_madagascariensis
26701,0.68,0.88,0.52,Pteropus_rufus,Rousettus_madagascariensis
26721,0.67,0.87,0.5,Pteropus_rufus,Rousettus_madagascariensis
26741,0.66,0.87,0.45,Pteropus_rufus,Rousettus_madagascariensis
26761,0.64,0.88,0.46,Pteropus_rufus,Rousettus_madagascariensis
26781,0.6,0.88,0.49,Pteropus_rufus,Rousettus_madagascariensis
26801,0.6,0.89,0.48,Pteropus_rufus,Rousettus_madagascariensis
26821,0.55,0.9,0.4,Pteropus_rufus,Rousettus_madagascariensis
26841,0.55,0.92,0.34,Pteropus_rufus,Rousettus_madagascariensis
26861,0.54,0.91,0.34,Pteropus_rufus,Rousettus_madagascariensis
26881,0.51,0.95,0.25,Pteropus_rufus,Rousettus_madagascariensis
26901,0.51,0.94,0.22,Pteropus_rufus,Rousettus_madagascariensis
26921,0.46,0.96,0.26,Pteropus_rufus,Rousettus_madagascariensis
26941,0.49,0.96,0.32,Pteropus_rufus,Rousettus_madagascariensis
26961,0.54,0.97,0.34,Pteropus_rufus,Rousettus_madagascariensis
26981,0.55,0.97,0.29,Pteropus_rufus,Rousettus_madagascariensis
27001,0.54,0.96,0.25,Pteropus_rufus,Rousettus_madagascariensis
27021,0.59,0.96,0.34,Pteropus_rufus,Rousettus_madagascariensis
27041,0.58,0.96,0.42,Pteropus_rufus,Rousettus_madagascariensis
27061,0.55,0.97,0.42,Pteropus_rufus,Rousettus_madagascariensis
27081,0.6,0.96,0.53,Pteropus_rufus,Rousettus_madagascariensis
27101,0.62,0.97,0.59,Pteropus_rufus,Rousettus_madagascariensis
27121,0.66,0.96,0.47,Pteropus_rufus,Rousettus_madagascariensis
27141,0.63,0.97,0.48,Pteropus_rufus,Rousettus_madagascariensis
27161,0.59,0.97,0.49,Pteropus_rufus,Rousettus_madagascariensis
27181,0.63,0.98,0.55,Pteropus_rufus,Rousettus_madagascariensis
27201,0.67,0.98,0.62,Pteropus_rufus,Rousettus_madagascariensis
27221,0.64,0.98,0.58,Pteropus_rufus,Rousettus_madagascariensis
27241,0.67,0.97,0.47,Pteropus_rufus,Rousettus_madagascariensis
27261,0.67,0.96,0.43,Pteropus_rufus,Rousettus_madagascariensis
27281,0.63,0.98,0.23,Pteropus_rufus,Rousettus_madagascariensis
27301,0.64,0.93,0.18,Pteropus_rufus,Rousettus_madagascariensis
27321,0.68,0.9,0.36,Pteropus_rufus,Rousettus_madagascariensis
27341,0.69,0.84,0.33,Pteropus_rufus,Rousettus_madagascariensis
27361,0.67,0.8,0.36,Pteropus_rufus,Rousettus_madagascariensis
27381,0.64,0.74,0.32,Pteropus_rufus,Rousettus_madagascariensis
27401,0.63,0.74,0.31,Pteropus_rufus,Rousettus_madagascariensis
27421,0.59,0.71,0.33,Pteropus_rufus,Rousettus_madagascariensis
27441,0.6,0.66,0.36,Pteropus_rufus,Rousettus_madagascariensis
27461,0.59,0.64,0.37,Pteropus_rufus,Rousettus_madagascariensis
27481,0.62,0.6,0.51,Pteropus_rufus,Rousettus_madagascariensis
27501,0.62,0.64,0.47,Pteropus_rufus,Rousettus_madagascariensis
27521,0.62,0.64,0.41,Pteropus_rufus,Rousettus_madagascariensis
27541,0.6,0.66,0.41,Pteropus_rufus,Rousettus_madagascariensis
27561,0.61,0.69,0.32,Pteropus_rufus,Rousettus_madagascariensis
27581,0.64,0.75,0.34,Pteropus_rufus,Rousettus_madagascariensis
27601,0.66,0.76,0.38,Pteropus_rufus,Rousettus_madagascariensis
27621,0.67,0.75,0.31,Pteropus_rufus,Rousettus_madagascariensis
27641,0.71,0.79,0.31,Pteropus_rufus,Rousettus_madagascariensis
27661,0.74,0.81,0.36,Pteropus_rufus,Rousettus_madagascariensis
27681,0.72,0.83,0.23,Pteropus_rufus,Rousettus_madagascariensis
27701,0.71,0.83,0.34,Pteropus_rufus,Rousettus_madagascariensis
27721,0.7,0.86,0.39,Pteropus_rufus,Rousettus_madagascariensis
27741,0.7,0.88,0.36,Pteropus_rufus,Rousettus_madagascariensis
27761,0.69,0.89,0.34,Pteropus_rufus,Rousettus_madagascariensis
27781,0.59,0.89,0.25,Pteropus_rufus,Rousettus_madagascariensis
27801,0.56,0.89,0.2,Pteropus_rufus,Rousettus_madagascariensis
27821,0.59,0.92,0.33,Pteropus_rufus,Rousettus_madagascariensis
27841,0.54,0.93,0.3,Pteropus_rufus,Rousettus_madagascariensis
27861,0.41,0.93,0.21,Pteropus_rufus,Rousettus_madagascariensis
27881,0.44,0.95,0.28,Pteropus_rufus,Rousettus_madagascariensis
27901,0.32,0.93,0.16,Pteropus_rufus,Rousettus_madagascariensis
27921,0.39,0.93,0.18,Pteropus_rufus,Rousettus_madagascariensis
27941,0.43,0.92,0.33,Pteropus_rufus,Rousettus_madagascariensis
27961,0.46,0.91,0.37,Pteropus_rufus,Rousettus_madagascariensis
27981,0.56,0.9,0.33,Pteropus_rufus,Rousettus_madagascariensis
28001,0.58,0.9,0.33,Pteropus_rufus,Rousettus_madagascariensis
28021,0.6,0.9,0.28,Pteropus_rufus,Rousettus_madagascariensis
28041,0.56,0.85,0.26,Pteropus_rufus,Rousettus_madagascariensis
28061,0.63,0.83,0.33,Pteropus_rufus,Rousettus_madagascariensis
28081,0.61,0.81,0.32,Pteropus_rufus,Rousettus_madagascariensis
28101,0.63,0.8,0.32,Pteropus_rufus,Rousettus_madagascariensis
28121,0.65,0.78,0.32,Pteropus_rufus,Rousettus_madagascariensis
28141,0.61,0.76,0.06,Pteropus_rufus,Rousettus_madagascariensis
28161,0.62,0.74,0.05,Pteropus_rufus,Rousettus_madagascariensis
28181,0.61,0.74,0.2,Pteropus_rufus,Rousettus_madagascariensis
28201,0.63,0.75,0.28,Pteropus_rufus,Rousettus_madagascariensis
28221,0.58,0.71,0.29,Pteropus_rufus,Rousettus_madagascariensis
28241,0.6,0.72,0.34,Pteropus_rufus,Rousettus_madagascariensis
28261,0.58,0.72,0.28,Pteropus_rufus,Rousettus_madagascariensis
28281,0.57,0.76,0.25,Pteropus_rufus,Rousettus_madagascariensis
28301,0.6,0.77,0.29,Pteropus_rufus,Rousettus_madagascariensis
28321,0.53,0.77,0.24,Pteropus_rufus,Rousettus_madagascariensis
28341,0.58,0.78,0.39,Pteropus_rufus,Rousettus_madagascariensis
28361,0.57,0.79,0.4,Pteropus_rufus,Rousettus_madagascariensis
28381,0.54,0.79,0.36,Pteropus_rufus,Rousettus_madagascariensis
28401,0.49,0.8,0.3,Pteropus_rufus,Rousettus_madagascariensis
28421,0.58,0.84,0.41,Pteropus_rufus,Rousettus_madagascariensis
28441,0.62,0.89,0.41,Pteropus_rufus,Rousettus_madagascariensis
28461,0.6,0.93,0.46,Pteropus_rufus,Rousettus_madagascariensis
28481,0.63,0.92,0.53,Pteropus_rufus,Rousettus_madagascariensis
28501,0.63,0.92,0.53,Pteropus_rufus,Rousettus_madagascariensis
28521,0.67,0.89,0.55,Pteropus_rufus,Rousettus_madagascariensis
28541,0.69,0.87,0.54,Pteropus_rufus,Rousettus_madagascariensis
28561,0.67,0.86,0.54,Pteropus_rufus,Rousettus_madagascariensis
28581,0.7,0.86,0.58,Pteropus_rufus,Rousettus_madagascariensis
28601,0.7,0.86,0.58,Pteropus_rufus,Rousettus_madagascariensis
28621,0.54,0.83,0.28,Pteropus_rufus,Rousettus_madagascariensis
28641,0.54,0.83,0.28,Pteropus_rufus,Rousettus_madagascariensis
28661,0.54,0.83,0.28,Pteropus_rufus,Rousettus_madagascariensis
